,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",358.00(0.00),37.08(0.00),69.50(0.39),65.07(0.43),49.76(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",358.00(0.00),37.08(0.00),69.94(0.40),65.08(0.23),49.76(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",213.80(1.30),62.43(0.23),nan(nan),nan(nan),50.00(0.20),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",311.00(4.47),45.34(0.79),44.84(1.09),39.16(0.73),45.79(1.02),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",313.80(4.44),44.85(0.78),44.58(0.88),39.83(0.22),45.24(0.94),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",213.60(1.34),62.46(0.24),nan(nan),nan(nan),50.02(0.21),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",236.60(4.56),58.42(0.80),44.87(0.88),39.84(1.09),52.40(0.75),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",282.40(40.84),50.37(7.18),49.52(9.66),43.82(8.67),50.18(1.62),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",210.60(0.89),62.99(0.16),nan(nan),nan(nan),50.43(0.11),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.64(0.28),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",211.60(0.55),62.81(0.10),nan(nan),nan(nan),50.31(0.12),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.64(0.28),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",211.60(0.55),62.81(0.10),nan(nan),nan(nan),50.31(0.12),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",209.00(1.00),63.27(0.18),nan(nan),nan(nan),50.80(0.14),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",209.80(1.64),63.13(0.29),nan(nan),nan(nan),50.65(0.27),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",212.20(0.45),62.71(0.08),nan(nan),nan(nan),50.16(0.06),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.17(0.01)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.19(0.06)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",358.00(0.00),37.08(0.00),69.53(0.35),65.14(0.57),49.76(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",358.00(0.00),37.08(0.00),69.94(0.40),65.08(0.23),49.76(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",213.80(1.30),62.43(0.23),nan(nan),nan(nan),50.00(0.20),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",309.60(8.26),45.59(1.45),45.10(1.66),39.59(1.34),45.89(1.61),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",314.40(3.97),44.75(0.70),44.65(1.24),39.61(0.89),45.22(1.04),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",213.60(1.34),62.46(0.24),nan(nan),nan(nan),50.02(0.21),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",237.40(5.32),58.28(0.93),44.65(1.02),39.62(1.23),52.19(0.95),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",281.00(39.17),50.62(6.88),49.57(9.69),43.60(8.23),50.36(1.52),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",210.60(0.89),62.99(0.16),nan(nan),nan(nan),50.43(0.11),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",212.00(0.00),62.74(0.00),nan(nan),nan(nan),50.19(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",210.80(0.45),62.95(0.08),nan(nan),nan(nan),50.28(0.11),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 8, 'gamma': 5.0, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",358.00(0.00),37.08(0.00),69.31(0.42),65.82(1.25),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",358.00(0.00),37.08(0.00),69.38(0.29),65.20(0.57),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",213.80(1.30),62.43(0.23),nan(nan),nan(nan),50.00(0.20),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",312.40(9.76),45.10(1.72),44.74(1.11),38.65(1.26),45.59(1.86),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",308.60(6.11),45.76(1.07),45.17(0.70),39.14(0.45),46.26(1.24),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",213.60(1.34),62.46(0.24),nan(nan),nan(nan),50.02(0.21),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",237.40(5.08),58.28(0.89),45.16(1.29),40.29(1.16),52.09(0.64),0.19(0.07)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",280.80(41.93),50.65(7.37),50.16(9.62),44.63(9.82),50.48(1.76),0.17(0.01)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",210.60(0.89),62.99(0.16),nan(nan),nan(nan),50.43(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",209.80(1.64),63.13(0.29),nan(nan),nan(nan),50.67(0.25),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",211.80(0.45),62.78(0.08),nan(nan),nan(nan),50.28(0.10),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",209.80(1.64),63.13(0.29),nan(nan),nan(nan),50.67(0.25),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",211.80(0.45),62.78(0.08),nan(nan),nan(nan),50.28(0.10),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",209.20(0.84),63.23(0.15),nan(nan),nan(nan),50.78(0.12),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",209.20(1.64),63.23(0.29),nan(nan),nan(nan),50.74(0.28),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",212.20(0.45),62.71(0.08),nan(nan),nan(nan),50.16(0.06),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 1}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",358.00(0.00),37.08(0.00),69.31(0.42),65.82(1.25),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",358.00(0.00),37.08(0.00),69.38(0.29),65.20(0.57),49.76(0.00),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",213.80(1.30),62.43(0.23),nan(nan),nan(nan),50.00(0.20),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",313.20(8.93),44.96(1.57),44.70(0.96),38.63(1.22),45.46(1.71),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",308.80(5.59),45.73(0.98),45.07(0.72),39.07(0.34),46.19(1.21),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",213.60(1.34),62.46(0.24),nan(nan),nan(nan),50.02(0.21),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",237.40(5.08),58.28(0.89),45.17(1.27),40.31(1.15),52.09(0.64),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",280.80(41.93),50.65(7.37),50.16(9.62),44.63(9.82),50.48(1.76),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",210.60(0.89),62.99(0.16),nan(nan),nan(nan),50.43(0.11),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.64(0.28),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",211.60(0.55),62.81(0.10),nan(nan),nan(nan),50.31(0.12),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.64(0.28),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",210.00(1.87),63.09(0.33),nan(nan),nan(nan),50.62(0.29),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",211.60(0.55),62.81(0.10),nan(nan),nan(nan),50.31(0.12),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",209.00(1.00),63.27(0.18),nan(nan),nan(nan),50.80(0.14),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",209.80(1.64),63.13(0.29),nan(nan),nan(nan),50.65(0.27),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",212.20(0.45),62.71(0.08),nan(nan),nan(nan),50.16(0.06),0.16(0.00)
"{'T': 16, 'gamma': 5.0, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",210.00(0.00),63.09(0.00),nan(nan),nan(nan),50.57(0.00),0.16(0.00)
