,Num. Errors,Accuracy,AUROC,AUPRC,Bal. Accuracy,Time
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1828.80(4.21),60.25(0.09),nan(nan),nan(nan),50.72(0.05),1.73(0.02)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1827.60(3.65),60.28(0.08),nan(nan),nan(nan),50.70(0.09),1.76(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1810.80(0.45),60.64(0.01),nan(nan),nan(nan),50.07(0.01),1.79(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",2182.00(20.87),52.58(0.45),50.92(0.87),44.25(0.66),52.11(0.55),1.75(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",2182.60(22.19),52.56(0.48),51.07(0.67),44.53(0.59),52.09(0.49),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1807.40(0.89),60.72(0.02),nan(nan),nan(nan),50.16(0.02),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.79(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.74(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.76(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.79(0.07)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.76(0.07)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.71(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.71(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1809.60(0.89),60.67(0.02),nan(nan),nan(nan),50.10(0.02),1.75(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",2541.60(5.68),44.76(0.12),59.06(1.05),50.13(0.95),53.54(0.11),1.70(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",2534.20(1.30),44.92(0.03),58.48(0.04),50.20(0.07),53.63(0.04),1.70(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1809.80(1.10),60.67(0.02),nan(nan),nan(nan),50.10(0.03),1.73(0.07)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",2189.60(31.96),52.41(0.69),50.51(0.94),44.04(0.65),51.96(0.69),1.75(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",2207.40(54.03),52.02(1.17),50.22(1.24),44.06(0.79),51.52(1.30),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1807.00(0.71),60.73(0.02),nan(nan),nan(nan),50.17(0.02),1.75(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",2030.00(13.21),55.88(0.29),46.31(0.55),40.65(0.64),50.75(0.34),1.78(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",2052.20(27.61),55.40(0.60),45.54(0.65),40.07(0.47),50.29(0.40),1.75(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1807.00(0.71),60.73(0.02),nan(nan),nan(nan),50.17(0.02),1.76(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1820.80(3.11),60.43(0.07),nan(nan),nan(nan),50.58(0.06),1.76(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1827.00(1.22),60.29(0.03),nan(nan),nan(nan),50.52(0.03),1.78(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1811.00(0.71),60.64(0.02),nan(nan),nan(nan),50.06(0.02),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1822.20(1.10),60.40(0.02),nan(nan),nan(nan),50.55(0.05),1.75(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1823.80(3.42),60.36(0.07),nan(nan),nan(nan),50.61(0.12),1.78(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1810.80(0.45),60.64(0.01),nan(nan),nan(nan),50.07(0.01),1.76(0.02)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",1820.80(9.68),60.43(0.21),nan(nan),nan(nan),50.67(0.37),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",1823.20(13.66),60.37(0.30),nan(nan),nan(nan),50.93(0.34),1.75(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1807.40(0.89),60.72(0.02),nan(nan),nan(nan),50.16(0.02),1.78(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.76(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.74(0.03)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.69(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.74(0.08)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.71(0.00)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.71(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.71(0.01)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1808.80(0.84),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.74(0.07)
"{'T': 8, 'gamma': 1, 'alpha': 1, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1808.60(0.89),60.69(0.02),nan(nan),nan(nan),50.12(0.02),1.71(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",2541.60(5.27),44.76(0.11),59.33(1.42),49.67(0.91),53.56(0.11),1.70(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",2534.80(0.84),44.91(0.02),58.51(0.03),49.87(0.05),53.62(0.02),1.73(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1811.60(1.52),60.63(0.03),nan(nan),nan(nan),50.06(0.03),1.74(0.06)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",2187.60(28.89),52.45(0.63),50.75(0.70),44.29(0.42),52.00(0.58),1.70(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",2192.20(54.03),52.35(1.17),50.41(1.10),44.20(0.63),51.84(1.15),1.71(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1807.20(0.84),60.72(0.02),nan(nan),nan(nan),50.17(0.02),1.71(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",2057.80(12.62),55.27(0.27),46.34(0.14),40.90(0.31),50.47(0.12),1.75(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",2087.80(38.90),54.62(0.85),45.59(0.78),40.01(0.66),49.87(0.72),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1807.00(1.00),60.73(0.02),nan(nan),nan(nan),50.17(0.03),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1825.40(6.99),60.33(0.15),nan(nan),nan(nan),50.77(0.11),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1824.80(5.26),60.34(0.11),nan(nan),nan(nan),50.72(0.09),1.69(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1811.20(1.30),60.63(0.03),nan(nan),nan(nan),50.06(0.04),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1825.00(5.05),60.33(0.11),nan(nan),nan(nan),50.81(0.09),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1827.20(6.02),60.29(0.13),nan(nan),nan(nan),50.72(0.14),1.72(0.05)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1810.80(1.48),60.64(0.03),nan(nan),nan(nan),50.07(0.04),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",2185.80(46.95),52.49(1.02),50.71(1.20),44.39(1.01),51.95(0.89),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",2187.40(26.24),52.46(0.57),50.57(0.65),44.18(0.63),51.88(0.52),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1807.40(1.14),60.72(0.02),nan(nan),nan(nan),50.15(0.03),1.73(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.70(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.70(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.0001, 'beta2': 1}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.70(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.74(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.70(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 0.01, 'beta2': 1}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.71(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.71(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.75(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.0001, 'beta0': 1, 'beta1': 1, 'beta2': 1}",1810.60(0.55),60.65(0.01),nan(nan),nan(nan),50.07(0.02),1.72(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.0001}",2541.60(5.27),44.76(0.11),59.33(1.42),49.67(0.91),53.56(0.11),1.71(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 0.01}",2534.80(0.84),44.91(0.02),58.51(0.03),49.87(0.05),53.62(0.02),1.70(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.0001, 'beta2': 1}",1811.60(1.52),60.63(0.03),nan(nan),nan(nan),50.06(0.03),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.0001}",2187.40(28.40),52.46(0.62),50.78(0.71),44.32(0.39),52.02(0.58),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 0.01}",2192.00(55.48),52.36(1.21),50.42(1.13),44.22(0.64),51.84(1.20),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 0.01, 'beta2': 1}",1807.20(0.84),60.72(0.02),nan(nan),nan(nan),50.17(0.02),1.70(0.01)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.0001}",2057.40(11.39),55.28(0.25),46.35(0.14),40.92(0.30),50.48(0.09),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 0.01}",2087.80(38.90),54.62(0.85),45.59(0.78),40.01(0.66),49.87(0.72),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.0001, 'beta1': 1, 'beta2': 1}",1807.00(1.00),60.73(0.02),nan(nan),nan(nan),50.17(0.03),1.70(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.0001}",1825.60(7.30),60.32(0.16),nan(nan),nan(nan),50.77(0.09),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 0.01}",1825.20(7.09),60.33(0.15),nan(nan),nan(nan),50.71(0.13),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.0001, 'beta2': 1}",1811.20(1.30),60.63(0.03),nan(nan),nan(nan),50.06(0.04),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.0001}",1824.40(4.04),60.35(0.09),nan(nan),nan(nan),50.81(0.07),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 0.01}",1828.40(4.88),60.26(0.11),nan(nan),nan(nan),50.68(0.11),1.72(0.08)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 0.01, 'beta2': 1}",1810.80(1.48),60.64(0.03),nan(nan),nan(nan),50.07(0.04),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.0001}",2194.40(29.65),52.31(0.64),50.56(0.82),44.25(0.82),51.74(0.61),1.69(0.02)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 0.01}",2185.00(31.72),52.51(0.69),50.85(0.89),44.35(0.85),52.05(0.68),1.68(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 0.01, 'beta1': 1, 'beta2': 1}",1807.40(1.14),60.72(0.02),nan(nan),nan(nan),50.15(0.03),1.72(0.07)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.0001}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.69(0.00)
"{'T': 16, 'gamma': 1, 'alpha': 0.01, 'beta0': 1, 'beta1': 0.0001, 'beta2': 0.01}",1811.00(0.00),60.64(0.00),nan(nan),nan(nan),50.06(0.00),1.69(0.01)
